time_index	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered	count
1804	Sp	0	1	1	7	8.5	60	35.0008	5	48	53
1805	Sp	0	1	1	6.7	8	62	35.0008	10	34	44
1806	Sp	0	1	1	8.2	11.4	34	43.9989	44	192	236
1807	Sp	0	1	1	6.2	7.8	70	39.0007	1728	13380	15108
1808	Sp	0	1	1	3.9	8.2	70	35.0008	137	868	1005
1809	Sp	0	1	1	3.6	5.7	27	27.9993	15	69	84
1810	Sp	0	1	1	4.6	5.7	64	22.0028	56	108	164
1811	Sp	0	1	1	1.5	4.6	94	12.998	5	11	16
1812	Sp	0	1	1	2.4	5.8	91	11.0014	21	398	419
1813	Sp	0	1	1	-0.5	1.4	55	8.9981	7	30	37
1814	Sp	0	1	2	5.3	7	44	12.998	15	59	74
1815	Sp	0	1	2	4.8	7.6	78	16.9979	3	215	218
1816	Sp	0	1	2	7.2	9.4	70	22.0028	16	26	42
1817	Sp	0	1	2	8.6	9.9	45	7.0015	29	79	108
1818	Sp	0	1	2	8.1	9.9	97	12.998	13	276	289
1819	Sp	0	1	2	7.4	10.3	57	0	14	66	80
1820	Sp	0	1	1	7.5	10.3	99	6.0032	1	3	4
1821	Sp	0	1	1	8.4	10.6	66	0	0	5	5
1822	Sp	0	1	2	7.4	10.5	60	8.9981	53	147	200
1823	Sp	0	1	1	12.8	15.1	73	11.0014	221	433	654
1825	Sp	0	1	1	10.1	13.1	73	0	0	1	1
1826	Sp	0	1	1	12.3	15.2	62	16.9979	54	151	205
1827	Sp	0	1	1	19.3	22	82	15.0013	68	777	845
1828	Sp	0	1	1	16.8	18.7	91	12.998	1956	3152	5108
1829	Sp	0	1	1	13.3	16	82	0	6	82	88
1830	Sp	0	0	1	12.5	15.3	63	7.0015	0	59	59
1831	Sp	0	0	1	10	13.2	88	7.0015	0	2	2
1832	Sp	0	0	1	11.5	13.2	78	6.0032	1770	3035	4805
1833	Sp	0	0	1	14.2	14.8	65	15.0013	24	59	83
1834	Sp	0	0	1	18	21.1	55	12.998	343	1066	1409
1835	Sp	0	0	2	20.5	24.1	65	8.9981	71	1959	2030
1836	Sp	0	0	1	17.4	23	56	16.9979	584	6150	6734
1837	Sp	0	0	1	17.6	20.5	59	15.0013	24	37	61
1838	Sp	0	0	1	15	17.3	37	19.0012	51	296	347
1839	Sp	0	0	1	12.3	15.9	68	8.9981	2	26	28
1840	Sp	0	0	1	14.7	17.1	59	15.0013	264	480	744
1841	Sp	0	0	1	16.1	19.3	70	15.0013	151	377	528
1842	Sp	0	0	1	16.8	19.6	27	12.998	76	139	215
1843	Sp	0	0	1	15.5	17.2	72	15.0013	90	258	348
1844	Sp	0	1	1	7.8	10.5	66	7.0015	1	1	2
1845	Sp	0	1	2	9.6	10.2	48	8.9981	7	33	40
1846	Sp	0	1	2	8.2	11.2	55	6.0032	39	195	234
1847	Sp	0	1	2	10.2	12.9	79	0	7	17	24
1849	Sp	0	1	3	10.8	12.7	42	11.0014	11	30	41
1850	Sp	0	1	2	6	8.3	94	0	33	247	280
1851	Sp	0	1	1	14.8	17.6	52	15.0013	0	35	35
1852	Sp	0	1	2	8.6	11.1	85	11.0014	464	1486	1950
1853	Sp	0	1	1	18.7	23.5	64	19.9995	4	8	12
1854	Sp	0	1	1	16.2	19.9	22	19.9995	0	7	7
1855	Sp	0	1	1	15.9	19.1	47	19.9995	25	113	138
1856	Sp	0	1	1	16.4	20	87	23.9994	3	66	69
1857	Sp	0	1	1	11.8	14.6	73	6.0032	10	41	51
1858	Sp	0	1	1	5.9	9.4	76	8.9981	17	36	53
1859	Sp	0	1	2	13.5	15.4	92	16.9979	4	265	269
1860	Sp	0	1	3	11.9	14.7	89	15.0013	5	42	47
1861	Sp	0	1	3	11.9	14.7	66	11.0014	9	133	142
1862	Sp	0	1	3	14.2	16.4	61	15.0013	1	10	11
1863	Sp	0	1	3	12.9	15.5	24	12.998	8	14	22
1864	Sp	0	1	3	13.9	16.7	92	12.998	1	2	3
1865	Sp	0	1	3	14.4	17	82	16.9979	0	4	4
1866	Sp	0	1	3	14.1	17.2	72	6.0032	8	125	133
1867	Sp	0	1	2	14.1	17.5	43	19.0012	511	4234	4745
1868	Sp	0	1	1	13.5	13.7	86	7.0015	10	69	79
1870	Sp	0	1	1	19.2	24	87	12.998	4	42	46
1871	Sp	0	1	1	17	18.2	61	22.0028	31	722	753
1872	Sp	0	1	2	16.3	17.7	69	19.0012	224	374	598
1873	Sp	0	1	2	16.4	19.5	93	19.9995	13	20	33
1874	Sp	0	1	1	9.1	9.9	65	23.9994	5	115	120
1875	Sp	0	1	1	12.5	15.9	73	36.9974	7	72	79
1876	Sp	0	1	1	11.5	15.4	62	31.0009	2	4	6
1877	Sp	0	1	1	9.9	12.4	97	19.0012	120	1214	1334
1878	Sp	0	1	1	10.5	16.1	59	11.0014	4	7	11
1879	Sp	0	1	1	5.4	10	63	22.0028	580	1579	2159
1880	Sp	0	1	1	8.5	13	42	12.998	76	135	211
1882	Sp	0	0	1	5.6	8.6	59	8.9981	20	32	52
1883	Sp	0	0	1	5.9	8.1	91	7.0015	7	11	18
1884	Sp	0	0	1	8.3	10.6	65	16.9979	15	44	59
1885	Sp	0	0	1	10.9	14.9	67	19.9995	91	308	399
1886	Sp	0	0	1	9.8	12.6	85	12.998	13	26	39
1887	Sp	0	0	1	7.8	10.9	99	22.0028	12	32	44
1888	Sp	0	0	2	7.4	11.7	47	19.9995	25	80	105
1889	Sp	0	0	1	6.8	10.7	58	19.9995	256	415	671
1890	Sp	0	0	1	8.8	12.3	62	19.0012	9	178	187
1892	Sp	0	0	1	8.3	11.5	59	12.998	508	2265	2773
1893	Sp	0	0	1	7.8	12	100	16.9979	5	253	258
1894	Sp	0	0	1	6.9	9.8	55	11.0014	2	3	5
1895	Sp	0	0	1	8.9	12.1	55	6.0032	178	1386	1564
1896	Sp	0	0	1	7.4	9.4	57	6.0032	0	8	8
1897	Sp	1	0	1	4.8	7.9	77	7.0015	0	12	12
1898	Sp	1	0	1	6.7	10.8	64	7.0015	8	12	20
1899	Sp	1	0	1	3.2	7	98	11.0014	25	75	100
1900	Sp	1	0	1	8.6	12.3	75	22.0028	53	1347	1400
1901	Sp	1	0	1	11.2	14.7	46	22.0028	613	2007	2620
1902	Sp	1	0	1	11.6	17.3	50	22.0028	3287	9608	12895
1903	Sp	1	0	2	11.8	14	91	23.9994	6	9	15
1904	Sp	0	1	2	11.7	15.2	52	23.9994	0	2	2
1905	Sp	0	1	3	13	18.3	71	16.9979	200	2433	2633
1906	Sp	0	1	3	11.1	13.6	69	19.0012	18	32	50
1907	Sp	0	1	3	12.4	16.4	39	16.9979	2	6	8
1908	Sp	0	1	2	11.9	13.9	77	19.0012	123	228	351
1909	Sp	0	1	1	19	21.7	31	36.9974	90	720	810
1910	Sp	0	1	1	17.8	21.4	33	23.9994	29	293	322
1911	Sp	0	1	1	19.7	23.7	66	31.0009	405	2410	2815
1912	Sp	0	1	2	19.1	22.5	55	22.0028	1	1	2
1913	Sp	0	1	2	18.4	19.9	47	22.0028	1	13	14
1914	Sp	0	1	2	18.7	21.6	56	32.9975	1	4	5
1915	Sp	0	1	1	13.2	16.1	59	35.0008	218	1087	1305
1916	Sp	0	1	1	12.6	17.2	73	23.9994	8	1439	1447
1918	Sp	0	1	1	12.8	16.3	88	35.0008	127	267	394
1919	Sp	0	1	1	7.7	11.1	34	26.0027	81	207	288
1920	Sp	0	1	1	6.3	9.8	88	16.9979	8	23	31
1921	Sp	0	1	1	7	10.2	56	11.0014	1	17	18
1922	Sp	0	1	1	4.6	7.2	64	7.0015	13	44	57
1923	Sp	0	1	1	4.5	6.4	54	6.0032	11	58	69
1924	Sp	0	1	1	3.9	6.5	64	7.0015	407	781	1188
1925	Sp	0	1	1	10.5	15.3	29	12.998	16	96	112
1926	Sp	0	1	2	13.8	16.3	71	27.9993	3	8	11
1927	Sp	0	1	1	19	23.2	89	19.0012	2	7	9
1928	Sp	0	1	3	16.1	20.5	16	11.0014	247	529	776
1929	Sp	0	1	3	15.4	18.9	66	6.0032	8	136	144
1930	Sp	0	1	2	14.3	18	65	12.998	1851	10656	12507
1931	Sp	0	1	1	22.1	25.9	55	11.0014	161	368	529
1932	Sp	0	1	2	19.2	21.7	67	0	21	64	85
1933	Sp	0	1	2	17.1	20.1	44	8.9981	3	6	9
1934	Sp	0	1	3	16.3	19.1	51	0	4	69	73
1935	Sp	0	1	3	15.5	16.8	46	0	382	1365	1747
1936	Sp	0	1	3	16.8	20.5	65	0	474	810	1284
1937	Sp	0	1	1	16.9	19.5	44	0	0	8	8
1938	Sp	0	1	1	18.6	22.6	72	19.0012	5	2367	2372
1939	Sp	0	1	1	10.1	13.3	59	15.0013	1	1	2
1940	Sp	0	1	1	10.3	13.4	89	15.0013	0	62	62
1941	Sp	0	1	1	8.9	11.3	54	12.998	624	1734	2358
1942	Sp	0	1	1	12.7	16.2	70	19.0012	8	53	61
1943	Sp	0	1	1	13.2	14.4	83	19.9995	23	504	527
1944	Sp	0	1	1	13.5	14	63	8.9981	22	315	337
1945	Sp	0	0	1	9.9	11.3	62	7.0015	44	71	115
1946	Sp	0	0	1	9.5	13.4	61	0	39	73	112
1947	Sp	0	0	2	15.8	16.6	43	11.0014	0	16	16
1948	Sp	0	0	3	9	11	48	12.998	13	56	69
1949	Sp	0	0	2	10.6	14	63	7.0015	17	45	62
1950	Sp	0	0	2	9.1	10.9	49	15.0013	1	4	5
1951	Sp	0	0	2	10.7	14.2	77	19.0012	4	109	113
1952	Sp	0	0	1	13.4	16.3	32	11.0014	25	174	199
1953	Sp	0	0	1	10.9	15.8	82	12.998	115	197	312
1954	Sp	0	0	1	10.9	13.2	56	7.0015	223	928	1151
1955	Sp	0	1	1	6	9.4	77	7.0015	8	16	24
1956	Sp	0	1	1	12	15.7	79	8.9981	38	234	272
1957	Sp	0	1	1	17.7	20	83	19.0012	37	56	93
1958	Sp	0	1	1	12.4	16	67	11.0014	482	1171	1653
1959	Sp	0	1	1	13.1	16	68	8.9981	329	1851	2180
1960	Sp	0	1	1	12.1	15.9	83	8.9981	224	365	589
1961	Sp	0	1	1	10.8	13.8	58	0	1	2	3
1962	Sp	0	1	1	13.7	17.9	79	6.0032	20	36	56
1963	Sp	0	1	1	11.2	14.5	80	0	201	380	581
1965	Sp	0	1	1	13.7	16.5	82	11.0014	104	237	341
1966	Sp	0	1	1	16.1	19.9	74	22.0028	10	254	264
1967	Sp	0	1	1	19.6	23.3	74	16.9979	70	106	176
1968	Sp	0	1	1	18.4	20.3	71	12.998	243	974	1217
1969	Sp	0	1	1	10.6	11.7	47	0	1	1	2
1970	Sp	0	1	1	9.2	12	76	0	0	2	2
1971	Sp	0	1	2	11.7	15.2	90	11.0014	169	517	686
1972	Sp	0	1	2	12.1	15	60	11.0014	227	496	723
1973	Sp	0	1	3	11.9	15.3	90	7.0015	20	34	54
1974	Sp	0	1	3	9.2	11.5	95	8.9981	260	1571	1831
1975	Sp	0	1	2	11.1	13	79	11.0014	6	46	52
1976	Sp	0	1	2	9.6	13	74	11.0014	13	41	54
1977	Sp	0	1	2	9.4	13.8	65	8.9981	45	72	117
1978	Sp	0	1	1	9.8	12.6	56	8.9981	0	2	2
1979	Sp	0	1	1	9.1	11.7	65	19.0012	1	22	23
1980	Sp	0	1	1	8.9	13.9	67	19.0012	3	9	12
1981	Sp	0	1	1	7.9	11	68	15.0013	107	556	663
1982	Sp	0	1	1	12.1	13.4	78	19.9995	182	2345	2527
1983	Sp	0	1	1	10.1	13	60	15.0013	0	37	37
1984	Sp	0	1	1	9.4	12.7	48	11.0014	40	319	359
1985	Sp	0	1	1	6.2	9.6	95	11.0014	606	1964	2570
1986	Sp	0	1	2	10.4	12.9	80	7.0015	3	10	13
1987	Sp	0	1	2	14.6	17.1	38	12.998	4	114	118
1988	Sp	0	1	2	12.7	14.2	86	0	33	2707	2740
1989	Sp	0	1	2	12.4	17.3	54	6.0032	13	168	181
1990	Sp	0	0	2	10.6	13.8	58	8.9981	0	9	9
1991	Sp	0	0	3	9.4	11	63	11.0014	0	3	3
1992	Sp	0	0	3	8.3	12	73	8.9981	2	11	13
1993	Sp	0	0	2	10.3	12.9	92	7.0015	0	33	33
1994	Sp	0	0	2	10.2	12.7	85	19.0012	1214	1946	3160
1995	Sp	0	0	2	10.2	11.9	71	16.9979	210	402	612
1996	Sp	0	0	2	11.5	14.4	52	19.9995	493	755	1248
NA	Sp	0	0	2	4.2	6.2	49	47.9988	0	1	1
1999	Sp	0	0	1	4.8	7.2	95	26.0027	1	3	4
2000	Sp	0	0	1	2.8	6.4	40	26.0027	59	149	208
2001	Sp	0	0	1	1.2	4.6	61	12.998	8	15	23
2002	Sp	0	0	1	2.6	5.2	75	16.9979	1	6	7
2003	Sp	0	0	1	7	9.7	82	43.0006	7	10	17
2004	Sp	0	0	1	5.6	9.2	56	36.9974	14	23	37
2005	Sp	0	0	1	7.2	9.2	57	27.9993	16	74	90
2006	Sp	0	0	1	5.4	6.9	72	19.0012	21	568	589
2007	Sp	0	0	1	6.3	8.2	52	11.0014	29	90	119
2008	Sp	0	0	1	5.7	9	62	15.0013	1	8	9
2009	Sp	0	1	1	4.2	7.7	68	8.9981	1	7	8
2010	Sp	0	1	1	16.1	19	77	8.9981	677	2765	3442
2011	Sp	0	1	1	15.6	20.8	48	12.998	1	3	4
2012	Sp	0	1	2	11.3	14.7	36	0	31	103	134
2013	Sp	0	1	2	10.2	13.5	80	6.0032	22	351	373
2014	Sp	0	1	2	11.5	13.8	83	11.0014	16	34	50
2015	Sp	0	1	2	11.4	12.3	93	15.0013	8	33	41
2016	Sp	0	1	2	16.6	20.9	81	30.0026	44	410	454
2017	Sp	0	1	2	16.2	19.6	42	8.9981	396	759	1155
2018	Sp	0	1	2	15.8	18.1	74	7.0015	39	127	166
2019	Sp	0	1	1	13	15.7	76	0	56	217	273
2020	Sp	0	1	1	12	14.6	78	8.9981	94	860	954
2021	Sp	0	1	1	14.9	19.2	59	19.9995	12	62	74
2022	Sp	0	1	2	12.3	15.5	76	6.0032	7	44	51
2023	Sp	0	1	3	13.5	16.5	98	6.0032	1	2	3
2024	Sp	0	1	2	13.7	18.1	95	8.9981	27	117	144
2025	Sp	0	1	3	14.7	18.4	39	8.9981	72	294	366
2026	Sp	0	1	3	12.8	16.8	75	6.0032	1	3	4
2027	Sp	0	1	1	13.4	14.7	64	6.0032	0	2	2
2028	Sp	0	1	2	13.5	17.1	66	7.0015	8	277	285
2029	Sp	0	1	1	15.2	17.2	68	27.9993	9	188	197
2030	Sp	0	1	1	16.8	20.6	71	23.9994	8	51	59
2031	Sp	0	1	1	18	21.2	67	27.9993	17	47	64
2032	Sp	0	1	1	16.5	19.1	52	19.9995	42	109	151
2033	Sp	0	1	1	16.5	19.8	31	22.0028	150	265	415
2034	Sp	0	1	1	15.9	19.7	56	15.0013	6	14	20
2035	Sp	0	0	1	13.6	16.7	58	11.0014	1	9	10
2036	Sp	0	0	1	14.2	16.4	64	8.9981	101	341	442
2037	Sp	0	0	1	17.8	20.7	76	19.0012	71	231	302
2038	Sp	0	0	1	18	20.1	26	16.9979	546	1353	1899
2039	Sp	0	0	1	18.2	22	60	22.0028	338	1101	1439
2040	Sp	0	0	1	19.9	23.2	79	19.0012	85	952	1037
2041	Sp	0	0	1	17.5	21.5	52	19.9995	44	178	222
2042	Sp	0	0	1	17.4	18.5	82	11.0014	172	260	432
2043	Sp	0	0	1	14.8	20.1	68	30.0026	169	432	601
2045	Sp	0	0	2	12.8	16.5	70	26.0027	43	74	117
2046	Sp	0	0	2	9.8	12.5	68	12.998	1	28	29
2047	Sp	0	0	3	9.8	12.5	74	11.0014	2590	8069	10659
2048	Sp	0	0	3	9.8	13.3	86	6.0032	3	7	10
2049	Sp	0	1	2	17.6	20.6	40	0	0	20	20
2050	Sp	0	1	3	18.7	22.7	58	7.0015	30	247	277
2051	Sp	0	1	1	19.1	22.7	53	16.9979	4	45	49
2052	Sp	0	1	1	23.5	28.1	93	15.0013	330	1797	2127
2053	Sp	0	1	1	24	27.5	76	15.0013	51	891	942
2054	Sp	0	1	1	23	27.4	39	23.9994	2	276	278
2055	Sp	0	1	1	16	18.4	51	15.0013	3	7	10
2056	Sp	0	1	1	15.1	17.2	54	15.0013	28	82	110
2057	Sp	0	1	1	12.2	13.9	67	0	4	10	14
2058	Sp	0	1	1	11.9	16	76	0	0	3	3
2059	Sp	0	1	1	11.9	15.5	51	0	31	90	121
2060	Sp	0	1	2	17.9	20.8	64	19.0012	199	635	834
2061	Sp	0	1	2	13.4	16.3	68	12.998	10	77	87
2062	Sp	0	0	3	14.8	17.7	55	0	1	10	11
2063	Sp	0	0	3	15.3	18.8	82	6.0032	4	33	37
2064	Sp	0	0	3	15.2	16.9	67	0	1	7	8
2065	Sp	0	0	2	18.2	22.7	58	16.9979	120	217	337
2066	Sp	0	0	1	15.8	18.8	46	19.0012	9	2042	2051
2067	Sp	0	0	2	19.7	22.8	63	23.9994	701	1851	2552
2068	Sp	0	0	1	21.3	24	36	22.0028	348	781	1129
2069	Sp	0	0	1	17.8	20.3	32	8.9981	41	153	194
2070	Sp	0	0	1	19.2	23.3	79	22.0028	22	49	71
2071	Sp	0	0	1	15.9	19.3	56	0	3	5	8
2072	Sp	0	0	2	15.8	19.7	32	12.998	1	2	3
2073	Sp	0	0	1	13.1	15.2	63	36.9974	40	63	103
2074	Sp	0	0	1	12.6	14.1	34	40.9973	2	7	9
2075	Sp	0	0	1	11.9	15.3	80	16.9979	80	259	339
2076	Sp	0	0	1	11.1	15.3	59	16.9979	92	541	633
2077	Sp	0	0	1	12.8	17.2	71	12.998	46	254	300
2078	Sp	0	1	1	7.8	9.8	39	8.9981	87	214	301
2079	Sp	0	1	2	9.6	11.9	47	6.0032	45	241	286
2080	Sp	0	1	2	10.1	12.3	60	0	3	15	18
2081	Sp	0	1	2	10.2	13.7	47	8.9981	67	1813	1880
2082	Sp	0	1	2	9.8	13.7	85	0	70	145	215
2083	Sp	0	1	2	10.3	13	64	19.9995	7	30	37
2084	Sp	0	1	2	12.7	16.3	42	23.9994	0	6	6
2085	Sp	0	1	3	12.7	15.6	57	19.9995	142	1256	1398
2086	Sp	0	1	1	9.8	11.9	50	19.9995	82	414	496
2087	Sp	0	1	1	9.8	10.4	73	15.0013	1	3	4
2088	Sp	0	1	1	10.6	11.7	56	0	2	16	18
2089	Sp	0	1	1	12.4	16.3	86	15.0013	99	152	251
2090	Sp	0	1	1	13.5	17.6	67	19.0012	6	19	25
2091	Sp	0	1	1	14.2	18.9	36	12.998	206	470	676
2092	Sp	0	1	1	13.1	17.9	74	12.998	130	266	396
2093	Sp	0	1	1	11.5	13.3	47	19.9995	0	1	1
2094	Sp	0	1	1	10.3	14.2	59	22.0028	1	2	3
2095	Sp	0	1	1	11.1	14.6	85	19.9995	2	22	24
2096	Sp	0	1	1	11.7	14	72	22.0028	59	155	214
2097	Sp	0	1	1	23.2	28.4	47	27.9993	176	299	475
2098	Sp	0	1	1	21.8	25.2	81	32.9975	61	5533	5594
2099	Sp	0	1	1	22.3	25.6	71	31.0009	120	292	412
2100	Sp	0	1	1	22.8	28.6	96	23.9994	4	71	75
2101	Sp	0	1	1	19.9	23.1	60	16.9979	3	24	27
2102	Sp	0	1	1	17.6	20.2	66	16.9979	14	87	101
2103	Sp	0	1	1	18.9	22	67	22.0028	1	22	23
2104	Sp	0	1	1	15.8	17.6	74	16.9979	5	158	163
2105	Sp	0	1	1	16.8	19.3	74	23.9994	41	4925	4966
2106	Sp	0	1	1	19.4	22.3	40	31.0009	46	135	181
2107	Sp	0	1	1	20	23.6	57	31.0009	3	81	84
2108	Sp	0	1	2	24.3	28.1	27	31.0009	161	365	526
2109	Sp	0	1	2	27.6	32.2	20	43.0006	193	430	623
2110	Sp	0	1	1	25.7	27.4	82	46.0022	123	539	662
2111	Sp	0	1	2	24.7	27.1	98	26.0027	144	937	1081
2112	Sp	0	1	3	24	27.6	93	32.9975	25	78	103
2113	Sp	0	1	2	17.1	23.5	64	23.9994	236	357	593
2114	Sp	0	1	2	15.1	18.3	79	35.0008	3	4	7
2115	Sp	0	1	2	15	18.4	65	23.9994	9	119	128
2116	Sp	0	1	1	15.7	20.1	98	27.9993	2107	3418	5525
2117	Sp	0	1	1	19.2	22.7	65	27.9993	29	60	89
2118	Sp	0	1	1	18.4	20.2	77	26.0027	935	2188	3123
2119	Sp	0	1	1	16.8	19.5	34	22.0028	6	141	147
2120	Sp	0	1	1	13.7	16.2	62	19.9995	37	268	305
2121	Sp	0	0	1	11.3	15.6	28	23.9994	8	22	30
2122	Sp	0	0	1	8.3	9.6	53	22.0028	161	427	588
2123	Sp	0	0	1	12.9	13.8	74	19.0012	179	993	1172
2124	Sp	0	0	1	14	16.7	76	0	8	15	23
2125	Sp	0	0	1	15	17.8	62	0	37	306	343
2126	Sp	0	0	1	15.3	20.4	78	6.0032	104	168	272
2127	Sp	0	0	1	14.4	19	49	0	52	856	908
2128	Sp	0	0	1	12.8	16	54	15.0013	105	157	262
2129	Sp	0	0	1	10.3	12.3	56	6.0032	18	40	58
2130	Sp	0	0	1	11.7	14.3	79	19.0012	127	1774	1901
2131	Sp	0	0	1	18.8	23	95	19.9995	88	693	781
2132	Sp	0	0	1	20.3	25.4	49	19.9995	6	17	23
2133	Sp	0	0	1	19.9	23.8	40	23.9994	77	341	418
2134	Sp	0	1	1	12.4	17.6	23	12.998	6	19	25
2135	Sp	0	1	1	13.7	16.3	34	7.0015	7	38	45
2136	Sp	0	1	1	17.8	20.5	99	15.0013	7	12	19
2137	Sp	0	1	2	24.8	28.8	62	12.998	79	124	203
2138	Sp	0	1	2	22.1	25.9	78	15.0013	14	124	138
2139	Sp	0	1	2	21.8	25.9	81	15.0013	0	2	2
2140	Sp	0	1	2	18.9	22.4	55	12.998	2	7	9
2141	Sp	0	1	2	19.8	24.5	66	19.0012	75	180	255
2142	Sp	0	1	1	26.2	28.7	35	22.0028	166	297	463
2143	Sp	0	1	1	30.6	34.7	51	15.0013	20	45	65
2144	Sp	0	1	1	29.1	32.6	62	7.0015	5	203	208
2145	Sp	0	1	1	29.7	33.7	81	19.9995	66	225	291
2146	Sp	0	1	1	24.5	27	72	8.9981	3	41	44
2147	Sp	0	1	1	24.6	28.1	50	7.0015	1104	4611	5715
2148	Sp	0	1	1	22	25.4	37	6.0032	0	2	2
2149	Sp	0	1	1	16.9	20.3	73	7.0015	220	377	597
2150	Sp	0	1	2	27.8	29.5	36	11.0014	51	302	353
2151	Sp	0	1	2	27.1	29.6	50	0	45	469	514
2152	Sp	0	1	1	29.3	34.8	50	0	29	416	445
2153	Sp	0	1	1	29.4	32.3	61	0	18	133	151
2154	Sp	0	1	1	22.7	27.4	98	8.9981	1	43	44
2155	Sp	0	1	1	22.9	26	57	0	5	27	32
2156	Sp	0	1	1	18.3	22.9	93	6.0032	49	294	343
2157	Sp	0	1	1	17.9	20.6	94	6.0032	194	752	946
2158	Sp	0	1	1	18	21.1	63	7.0015	699	1250	1949
2159	Sp	0	1	1	20.7	25.4	70	7.0015	123	485	608
2160	Sp	0	1	1	24.4	27.9	76	8.9981	913	2925	3838
2161	Sp	0	1	2	28.6	32.6	62	7.0015	507	1128	1635
2162	Sp	0	1	2	25.8	29	73	12.998	175	374	549
2163	Sp	0	1	1	22.7	24.5	58	19.0012	188	4646	4834
2166	Sp	0	1	2	16.2	18.8	65	11.0014	14	20	34
2167	Sp	0	1	2	16.4	19.4	75	15.0013	3	5	8
2168	Sp	0	1	2	17.2	19.9	69	0	198	1291	1489
2169	Sp	0	1	2	16.6	18.8	74	6.0032	407	639	1046
2170	Sp	0	1	2	18.6	21	66	6.0032	77	455	532
2171	Sp	0	1	2	19.2	22	82	0	41	171	212
2172	Sp	0	1	3	18.2	22.4	36	7.0015	207	395	602
2173	Sp	0	1	3	20.6	25.2	61	0	0	23	23
2174	Sp	0	1	3	19.2	22.6	77	6.0032	534	3704	4238
2175	Sp	0	1	1	19.2	22.2	65	0	16	432	448
2176	Sp	0	1	2	17	19.8	89	0	4	90	94
2177	Sp	0	0	2	17.2	21.3	60	6.0032	6	60	66
2178	Sp	0	0	2	17.4	20.5	39	0	0	3	3
2179	Sp	0	0	2	17.6	23.3	36	6.0032	542	1080	1622
2180	Sp	0	0	2	19.3	21.9	68	6.0032	4	73	77
2181	Sp	0	0	1	23.7	26	81	7.0015	1102	1957	3059
2182	Sp	0	0	1	27	30.5	61	0	49	205	254
2183	Sp	0	0	1	23.5	26.1	28	19.0012	140	315	455
2184	Sp	0	0	1	18.9	20.6	51	11.0014	108	217	325
2185	Sp	0	0	1	19.2	21.4	36	8.9981	58	272	330
2186	Sp	0	0	2	21.1	23.9	40	7.0015	3	16	19
2187	Sp	0	0	2	17.7	21.2	62	7.0015	1	5	6
2188	Sp	0	0	3	16.1	18.7	57	11.0014	1	33	34
2189	Sp	0	0	2	18.1	22.9	60	8.9981	7	13	20
2190	Sp	0	0	1	20.9	25.2	70	6.0032	85	182	267
2191	Sp	0	0	1	20.7	23.3	61	8.9981	13	63	76
2192	Sp	0	0	1	23.4	25.2	62	6.0032	27	149	176
2193	Sp	0	0	1	22.7	26.7	61	7.0015	9	26	35
2194	Sp	0	1	1	17.5	21.1	48	0	0	2	2
2195	Sp	0	1	1	19.9	24.5	93	8.9981	199	1701	1900
2196	Sp	0	1	1	27.6	31.1	73	15.0013	123	1835	1958
2198	Su	0	0	2	15.2	18	40	11.0014	41	61	102
2199	Su	0	0	2	13.7	17.8	25	8.9981	30	75	105
2200	Su	0	0	2	18.6	22.4	31	15.0013	9	66	75
2201	Su	0	1	3	18.4	22.7	96	7.0015	11	276	287
2202	Su	0	1	1	16.6	20.3	47	32.9975	1	3	4
2203	Su	0	1	1	15.1	18.5	63	31.0009	1	34	35
2204	Su	0	1	1	16.6	19.6	20	35.0008	64	741	805
2205	Su	0	1	1	17.3	20.2	89	30.0026	3	36	39
2206	Su	0	1	1	18.5	20.9	75	19.9995	28	74	102
2207	Su	0	1	1	21	25.1	44	27.9993	93	331	424
2208	Su	0	1	1	21.9	25.3	84	19.0012	548	2276	2824
2209	Su	0	1	1	18.8	22.6	90	11.0014	1	3	4
2210	Su	0	1	1	16.9	20.5	63	8.9981	0	1	1
2211	Su	0	1	1	16.3	18.4	67	15.0013	316	772	1088
2212	Su	0	1	1	17.7	21.9	75	0	1	7	8
2213	Su	0	1	1	12	16.3	21	6.0032	24	278	302
2214	Su	0	1	1	25.1	30.2	72	12.998	73	123	196
2215	Su	0	1	1	26.7	31.7	84	11.0014	1	581	582
2216	Su	0	1	1	24.4	27.5	72	11.0014	0	28	28
2217	Su	0	1	1	22.2	27.1	57	7.0015	723	1713	2436
2218	Su	0	1	1	19.9	24.3	44	0	4	10	14
2219	Su	0	1	1	20.5	23.9	43	0	41	209	250
2220	Su	0	1	2	17.5	20.8	56	0	32	215	247
2221	Su	0	1	2	24.8	27.2	99	23.9994	1	15	16
2222	Su	0	1	2	26.2	30.2	61	27.9993	1	2	3
2223	Su	0	1	1	28.2	31.9	95	19.9995	318	1832	2150
2224	Su	0	1	1	23.9	27.5	90	11.0014	96	187	283
2226	Su	0	1	1	13.5	16.5	41	19.0012	2	5	7
2227	Su	0	1	1	13.1	16.2	72	12.998	73	351	424
2228	Su	0	1	1	16.8	19.8	86	19.0012	2	30	32
2229	Su	0	1	1	16.9	20.8	73	0	6	58	64
2230	Su	0	1	1	20.4	24.1	52	12.998	1440	4456	5896
2231	Su	0	1	1	21.2	24.5	75	11.0014	17	58	75
2232	Su	0	1	1	20.4	23.4	57	16.9979	35	354	389
2233	Su	0	1	1	18.1	20.5	66	8.9981	244	566	810
